#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BA05A8
#Date Time: 2026-02-21 14:37:46.156.484.300
#Sample rate: 2e+07Hz
#Samples: 1024

Time (s),LE,MOSI,SCK,SPI
3.635e-05,1,1,0,X
3.64e-05,1,1,0,X
3.645e-05,1,1,0,X
3.65e-05,1,1,0,X
3.655e-05,1,1,0,X
3.66e-05,1,1,0,X
3.665e-05,1,1,0,X
3.67e-05,1,1,0,X
3.675e-05,1,1,0,X
3.68e-05,1,1,0,X
3.685e-05,1,1,0,X
3.69e-05,1,1,0,X
3.695e-05,1,1,0,X
3.7e-05,1,1,0,X
3.705e-05,1,1,0,X
3.71e-05,1,1,0,X
3.715e-05,1,1,0,X
3.72e-05,1,1,0,X
3.725e-05,1,1,0,X
3.73e-05,1,1,0,X
3.735e-05,1,1,0,X
3.74e-05,1,1,0,X
3.745e-05,1,1,0,X
3.75e-05,1,1,0,X
3.755e-05,1,1,0,X
3.76e-05,1,1,0,X
3.765e-05,1,1,0,X
3.77e-05,1,1,0,X
3.775e-05,1,1,0,X
3.78e-05,1,1,0,X
3.785e-05,1,1,0,X
3.79e-05,1,1,0,X
3.795e-05,1,1,0,X
3.8e-05,1,1,0,X
3.805e-05,1,1,0,X
3.81e-05,1,1,0,X
3.815e-05,1,1,0,X
3.82e-05,1,1,0,X
3.825e-05,1,1,0,X
3.83e-05,1,1,0,X
3.835e-05,1,1,0,X
3.84e-05,1,1,0,X
3.845e-05,1,1,0,X
3.85e-05,1,1,0,X
3.855e-05,1,1,0,X
3.86e-05,1,1,0,X
3.865e-05,1,1,0,X
3.87e-05,1,1,0,X
3.875e-05,1,1,0,X
3.88e-05,1,1,0,X
3.885e-05,1,1,0,X
3.89e-05,1,1,0,X
3.895e-05,1,1,0,X
3.9e-05,1,1,0,X
3.905e-05,1,1,0,X
3.91e-05,1,1,0,X
3.915e-05,1,1,0,X
3.92e-05,1,1,0,X
3.925e-05,1,1,0,X
3.93e-05,1,1,0,X
3.935e-05,1,1,0,X
3.94e-05,1,1,0,X
3.945e-05,1,1,0,X
3.95e-05,1,1,0,X
3.955e-05,1,1,0,X
3.96e-05,1,1,0,X
3.965e-05,1,1,0,X
3.97e-05,1,1,0,X
3.975e-05,1,1,0,X
3.98e-05,1,1,0,X
3.985e-05,1,1,0,X
3.99e-05,1,1,0,X
3.995e-05,1,1,0,X
4e-05,1,1,0,X
4.005e-05,1,1,0,X
4.01e-05,1,1,0,X
4.015e-05,1,1,0,X
4.02e-05,1,1,0,X
4.025e-05,1,1,0,X
4.03e-05,1,1,0,X
4.035e-05,1,1,0,X
4.04e-05,1,1,0,X
4.045e-05,1,1,0,X
4.05e-05,1,1,0,X
4.055e-05,1,1,0,X
4.06e-05,1,1,0,X
4.065e-05,1,1,0,X
4.07e-05,1,1,0,X
4.075e-05,1,1,0,X
4.08e-05,1,1,0,X
4.085e-05,1,1,0,X
4.09e-05,1,1,0,X
4.095e-05,1,1,0,X
4.1e-05,1,1,0,X
4.105e-05,1,1,0,X
4.11e-05,1,1,0,X
4.115e-05,1,1,0,X
4.12e-05,1,1,0,X
4.125e-05,1,1,0,X
4.13e-05,1,1,0,X
4.135e-05,1,1,0,X
4.14e-05,1,1,0,X
4.145e-05,1,1,0,X
4.15e-05,1,1,0,X
4.155e-05,1,1,0,X
4.16e-05,1,1,0,X
4.165e-05,1,1,0,X
4.17e-05,1,1,0,X
4.175e-05,1,1,0,X
4.18e-05,1,1,0,X
4.185e-05,1,1,0,X
4.19e-05,1,1,0,X
4.195e-05,1,1,0,X
4.2e-05,1,1,0,X
4.205e-05,1,1,0,X
4.21e-05,1,1,0,X
4.215e-05,1,1,0,X
4.22e-05,1,1,0,X
4.225e-05,1,1,0,X
4.23e-05,1,1,0,X
4.235e-05,1,1,0,X
4.24e-05,1,1,0,X
4.245e-05,1,1,0,X
4.25e-05,1,1,0,X
4.255e-05,1,1,0,X
4.26e-05,1,1,0,X
4.265e-05,1,1,0,X
4.27e-05,1,1,0,X
4.275e-05,1,1,0,X
4.28e-05,1,1,0,X
4.285e-05,1,1,0,X
4.29e-05,1,1,0,X
4.295e-05,1,1,0,X
4.3e-05,1,1,0,X
4.305e-05,1,1,0,X
4.31e-05,1,1,0,X
4.315e-05,1,1,0,X
4.32e-05,1,1,0,X
4.325e-05,1,1,0,X
4.33e-05,1,1,0,X
4.335e-05,1,1,0,X
4.34e-05,1,1,0,X
4.345e-05,1,1,0,X
4.35e-05,1,1,0,X
4.355e-05,1,1,0,X
4.36e-05,1,1,0,X
4.365e-05,1,1,0,X
4.37e-05,1,1,0,X
4.375e-05,1,1,0,X
4.38e-05,1,1,0,X
4.385e-05,1,1,0,X
4.39e-05,1,1,0,X
4.395e-05,1,1,0,X
4.4e-05,1,1,0,X
4.405e-05,1,1,0,X
4.41e-05,1,1,0,X
